alpha,coord0,coord1,coord2,coord3,coord4,coord5,coord6,coord7,coord8,coord9,coord10,time
5.3400549999999996,"(0.0, 0.0)","(0.03249409649904567, -0.002381666680208668)","(0.0671121771567689, -0.01004143365927565)","(0.10368841724396305, -0.023908281294847754)","(0.14205522534398377, -0.045220563580535306)","(0.18205135882383167, -0.0757383236103101)","(0.22353919676013537, -0.11816813444516323)","(0.2664486457824345, -0.17712618083454296)","(0.3109191988125476, -0.26178018809125253)","(0.35799037854818494, -0.39608997554492825)","(0.4310110191294681, -0.817375258661077)",0.007369099999777973
5.346054499999999,"(0.0, 0.0)","(0.0324807364804403, -0.0023810758807321798)","(0.06708478554556759, -0.01003901515815939)","(0.10364628317764134, -0.023902719206472023)","(0.14199756938345087, -0.04521048508464106)","(0.1819772803471876, -0.07572236791276464)","(0.22344757001082763, -0.11814514508387779)","(0.2663378871657865, -0.1770957545883731)","(0.310786641460392, -0.2617444394384259)","(0.35782995226944814, -0.39606093296511247)","(0.4307754531616463, -0.8174879089410054)",0.007747899973765016
5.352053999999999,"(0.0, 0.0)","(0.03246739080176967, -0.002380484884780624)","(0.0670574230373483, -0.010036595652965668)","(0.10360419372485026, -0.02389715427175129)","(0.1419399747388127, -0.04520040023362274)","(0.18190328172681489, -0.07570639967077344)","(0.22335604451609023, -0.11812213256516155)","(0.2662272558563346, -0.1770652869409457)","(0.31065424581182627, -0.26170861720380284)","(0.3576697401970325, -0.39603175802469576)","(0.4305402600697822, -0.8176003407807033)",0.007279900019057095
5.3580535,"(0.0, 0.0)","(0.03245405943976857, -0.002379893695165131)","(0.06703008958536584, -0.010034175155945572)","(0.10356214881365615, -0.02389158652079833)","(0.14188244130924757, -0.045190309086213104)","(0.1818293628265115, -0.0756904189856218)","(0.2232646200936548, -0.11809909705120031)","(0.2661167516081739, -0.1770347781396869)","(0.31052201152697395, -0.2616727217509682)","(0.35750974183757, -0.3960024512320745)","(0.43030543890877015, -0.817712554877168)",0.0074616000056266785
5.364052999999999,"(0.0, 0.0)","(0.032440742371127596, -0.002379302314666927)","(0.06700278514277701, -0.010031753679222098)","(0.10352014837197279, -0.02388601598341616)","(0.14182496899373925, -0.04518021170054996)","(0.18175552350986815, -0.07567442595758343)","(0.2231732965610848, -0.11807603870257759)","(0.2660063741753603, -0.17700422842958527)","(0.31038993826620437, -0.2616367534398479)","(0.3573499566985286, -0.39597301308995914)","(0.4300709887366034, -0.8178245519440236)",0.006967599969357252
5.370052499999999,"(0.0, 0.0)","(0.03242743957272685, -0.0023787107460731503)","(0.06697550966313211, -0.010029331234944587)","(0.10347819232833039, -0.023880442689475173)","(0.14176755769213356, -0.04517010813491074)","(0.18168176364161231, -0.07565842068719504)","(0.22308207373739466, -0.11805295768035477)","(0.265896123313767, -0.1769736380565039)","(0.310258025692139, -0.26160071263204654)","(0.3571903842901461, -0.39594344410465304)","(0.42983690861466195, -0.817936332659713)",0.007599900010973215
5.376052,"(0.0, 0.0)","(0.03241415102136406, -0.002378118992135407)","(0.06694826309980316, -0.010026907835109969)","(0.10343628061098123, -0.023874866668476522)","(0.14171020730390912, -0.04515999844686193)","(0.18160808308604343, -0.07564240327378009)","(0.22299095144116393, -0.11802985414366149)","(0.2657859987789213, -0.17694300726334175)","(0.3101262734673109, -0.26156459968465784)","(0.35703102412316784, -0.3959137447752842)","(0.42960319760734916, -0.8180478977370309)",0.007318100077100098
5.382051499999999,"(0.0, 0.0)","(0.032400876693895804, -0.002377527055591486)","(0.06692104540628102, -0.010024483491656421)","(0.10339441314836434, -0.02386928794978084)","(0.1416529177288161, -0.045149882693704554)","(0.18153448170784597, -0.07562637381622157)","(0.2228999294915171, -0.11800672825095612)","(0.26567600032712635, -0.17691233629204056)","(0.3099946812553768, -0.26152841495349805)","(0.35687187571001433, -0.39588391559942315)","(0.42936985478226053, -0.8181592478521379)",0.007475399994291365
5.388050999999999,"(0.0, 0.0)","(0.03238761656733535, -0.0023769349391803943)","(0.06689385653638151, -0.010022058216528212)","(0.10335258986942772, -0.02386370656276658)","(0.1415956888673184, -0.045139760932782526)","(0.1814609593726521, -0.07561033241349724)","(0.22280900770879988, -0.11798358016089956)","(0.2655661277162378, -0.1768816253849765)","(0.30986324872195503, -0.2614921587953485)","(0.3567129385655889, -0.3958539570769891)","(0.4291368792102961, -0.8182703837016326)",0.006442399928346276
5.3940505,"(0.0, 0.0)","(0.03237437061851768, -0.0023763426455912394)","(0.06686669644353956, -0.01001963202145518)","(0.10331081070252503, -0.023858122536291375)","(0.14153852061907776, -0.04512963322043325)","(0.18138751594511132, -0.07559427916285792)","(0.22271818591225453, -0.11796041002938087)","(0.2654563807029948, -0.17685087478021988)","(0.30973197553173865, -0.26145583156031016)","(0.3565542122044855, -0.39582386969692995)","(0.42890426996521763, -0.8183813059692313)",0.007265300024300814
5.400049999999999,"(0.0, 0.0)","(0.03236113882460006, -0.002375750177539913)","(0.0668395650818643, -0.010017204918283512)","(0.10326907557706431, -0.02385253589949998)","(0.1414814128852195, -0.045119499613561466)","(0.1813141512917753, -0.07557821416255915)","(0.22262746392349367, -0.11793721801397647)","(0.26534675904700566, -0.1768200847186401)","(0.30960086135280374, -0.26141943360326036)","(0.35639569614514927, -0.39579365395717464)","(0.42867202612427724, -0.8184920153419435)",0.007501699961721897
5.406049499999999,"(0.0, 0.0)","(0.03234792116263117, -0.0023751575377032592)","(0.06681246240523056, -0.010014776918691785)","(0.10322738442208872, -0.023846946681130524)","(0.14142436556638177, -0.04510936016828785)","(0.1812408652786137, -0.07556213750951542)","(0.22253684156350773, -0.11791400427011987)","(0.2652372625073132, -0.1767892554378021)","(0.3094699058528948, -0.2613829652740077)","(0.3562373899062844, -0.3957633103474827)","(0.42844014676765213, -0.8186025124974713)",0.007938300026580691
5.412049,"(0.0, 0.0)","(0.03233471760970053, -0.002374564728742057)","(0.06678538836759472, -0.010012348034290049)","(0.1031857371667691, -0.023841354909756706)","(0.1413673785633922, -0.04509921494042053)","(0.18116765777187543, -0.07554604930011811)","(0.2224463186537026, -0.11789076895243744)","(0.26512789084358523, -0.1767583871740926)","(0.3093391087007093, -0.26134642692071974)","(0.3560792930080932, -0.3957328393554062)","(0.42820863097862377, -0.8187127980996235)",0.007707400014624
5.418048499999999,"(0.0, 0.0)","(0.03232152814302995, -0.002373971753315104)","(0.06675834292318636, -0.010009918276680607)","(0.1031441337407048, -0.02383576061393603)","(0.14131045177768167, -0.045089063985744006)","(0.1810945286386155, -0.07552994963073735)","(0.22235589501653288, -0.11786751221556666)","(0.26501864381683915, -0.17672748016402495)","(0.30920846956668235, -0.26130981889202687)","(0.3559214049730322, -0.3957022414699619)","(0.4279774778436811, -0.8188228728339276)",0.007694200030528009
5.424047999999999,"(0.0, 0.0)","(0.03230835273984704, -0.0023733786140599546)","(0.06673132602624232, -0.010007487657374898)","(0.10310257407350684, -0.023830163822006898)","(0.14125358511071098, -0.04507890735962365)","(0.18102147774596483, -0.07551383859703496)","(0.2222655704746227, -0.11784423421303446)","(0.26490952118843414, -0.17669653464245072)","(0.3090779881218932, -0.2612731415341351)","(0.35576372532475237, -0.3956715171765904)","(0.4277466864523461, -0.818932737379542)",0.007015799987129867
5.4300475,"(0.0, 0.0)","(0.03229519137734012, -0.0023727853135861424)","(0.06670433763091173, -0.01000505618776426)","(0.10306105809465008, -0.02382456456201707)","(0.14119677846376785, -0.0450687451168663)","(0.18094850496087128, -0.07549771629372229)","(0.2221753448504529, -0.11782093509686149)","(0.26480052271971044, -0.176665550841927)","(0.30894766403767454, -0.2612363951898028)","(0.3556062535877196, -0.3956406669553672)","(0.4275162558971053, -0.8190423923936545)",0.008008399978280067
5.436046999999999,"(0.0, 0.0)","(0.032282044032851925, -0.002372191854504887)","(0.06667737769166376, -0.010002623879248055)","(0.10301958573411046, -0.023818962862036643)","(0.1411400317388423, -0.04505857731232999)","(0.18087561015121423, -0.07548158281561884)","(0.22208521796770353, -0.11779761501928965)","(0.26469164817352914, -0.17663452899547058)","(0.3088174969872781, -0.2611995802027856)","(0.3554489892888211, -0.3956096912887542)","(0.42728618527364226, -0.819151838539419)",0.009898799937218428
5.442046499999999,"(0.0, 0.0)","(0.03226891068378055, -0.002371598239414058)","(0.06665044616307926, -0.01000019074316882)","(0.102978156922039, -0.023813358749999642)","(0.14108334483817891, -0.04504840400061517)","(0.18080279318523446, -0.0754654382571158)","(0.22199518965056633, -0.11777427413190704)","(0.2645828973134831, -0.17660346933516166)","(0.3086874866450183, -0.26116269691558097)","(0.35529193195653735, -0.3955785906576636)","(0.4270564736806986, -0.8192610764836464)",0.010229900013655424
5.448046,"(0.0, 0.0)","(0.032255791307565555, -0.00237100447089619)","(0.06662354299982183, -0.009997756790803688)","(0.10293677158871685, -0.02380775225368296)","(0.141026717664215, -0.04503822523602376)","(0.18073005393145478, -0.07544928271210487)","(0.22190525972364963, -0.11775091258553064)","(0.26447426990378636, -0.1765723720919569)","(0.3085576326861525, -0.26112574566912533)","(0.3551350811208217, -0.3955473655409265)","(0.4268271202200445, -0.819370106879353)",0.007814699900336564
5.454045499999999,"(0.0, 0.0)","(0.0322426858815346, -0.0023704105514949923)","(0.06659666815631356, -0.009995322033263004)","(0.10289542966404847, -0.023802143400458765)","(0.14097015011888303, -0.04502804107207642)","(0.1806573922577917, -0.07543311627313999)","(0.22181542801090648, -0.11772753052883653)","(0.2643657657080449, -0.1765412374935039)","(0.3084279347855482, -0.2610887267992619)","(0.3549784363118105, -0.3955160164091189)","(0.42659812399627356, -0.8194789303890327)",0.008384200045838952
5.460044999999999,"(0.0, 0.0)","(0.03222959438330566, -0.002369816483777124)","(0.0665698215875837, -0.009992886481756887)","(0.10285413107888763, -0.023796532217945546)","(0.14091364210543453, -0.045017851562781284)","(0.1805848080338783, -0.07541693903364013)","(0.22172569433843362, -0.11770412811195818)","(0.264257384492466, -0.17651006576987854)","(0.3082983926211566, -0.2610516406460061)","(0.35482199706317935, -0.39548454374074166)","(0.42636948411729575, -0.8195875476672847)",0.008206099970266223
5.4660445,"(0.0, 0.0)","(0.03221651679031672, -0.0023692222702602485)","(0.06654300324827726, -0.009990450147284762)","(0.10281287576348845, -0.023790918733249723)","(0.1408571935263093, -0.04500765676115598)","(0.1805123011283499, -0.0754007510853226)","(0.22163605853120064, -0.11768070548229315)","(0.26414912602210566, -0.1764788571468972)","(0.308169005869949, -0.26101448754274215)","(0.35466576290821056, -0.3954529480033463)","(0.42614119969373504, -0.8196959593552869)",0.008193899993784726
5.4720439999999995,"(0.0, 0.0)","(0.03220345308031659, -0.0023686279134882654)","(0.06651621309368881, -0.009988013040959998)","(0.10277166364912117, -0.023785302973758665)","(0.14080080428535785, -0.044997456720772905)","(0.1804398714116744, -0.0753845525208867)","(0.22154652041646003, -0.11765726278888707)","(0.2640409900647799, -0.17644761185310776)","(0.30803977421214973, -0.2609772678275151)","(0.35450973338388553, -0.39542122967326315)","(0.4259132698395312, -0.8198041661152935)",0.007893000030890107
5.478043499999999,"(0.0, 0.0)","(0.032190403230780665, -0.0023680334159419873)","(0.06648945107853238, -0.00998557517362446)","(0.10273049466614845, -0.023779684966198998)","(0.14074447428519596, -0.04498725149392409)","(0.18036751875278306, -0.07536834343082614)","(0.22145707981968688, -0.11763380017722537)","(0.2639329763864059, -0.17641633011148242)","(0.3079106973261909, -0.26093998182960737)","(0.35435390802600236, -0.3953893892121373)","(0.4256856936711978, -0.8199121685836399)",0.007067900034599006
5.484043,"(0.0, 0.0)","(0.032177367219456694, -0.002367438780122748)","(0.0664627171580903, -0.009983136556209258)","(0.10268936874582238, -0.02377406473751789)","(0.14068820342967528, -0.04497704113333857)","(0.18029524302221678, -0.07535212390641176)","(0.2213677365683691, -0.11761031779410622)","(0.2638250847553504, -0.17638501214718919)","(0.3077817748934198, -0.2609026298820947)","(0.3541982863737255, -0.3953574270888715)","(0.4254584703084913, -0.8200199674056468)",0.006374699994921684
5.4900424999999995,"(0.0, 0.0)","(0.03216434502415824, -0.00236684400852094)","(0.06643601128777907, -0.009980697199598992)","(0.10264828581960532, -0.023768442314551476)","(0.14063199162294945, -0.04496682569153603)","(0.18022304409093642, -0.07533589403856877)","(0.2212784904905749, -0.1175868157858062)","(0.26371731494078415, -0.17635365818466506)","(0.3076530065963163, -0.2608652123171178)","(0.3540428679678611, -0.39532534377136236)","(0.4252315988741408, -0.8201275632162554)",0.010125600034371018
5.496041999999999,"(0.0, 0.0)","(0.03215133662255976, -0.0023662491035846517)","(0.06640933342271663, -0.00997825711449641)","(0.1026072458184933, -0.023762817723694003)","(0.1405758387685438, -0.04495660522018213)","(0.18015092182913775, -0.07531965391675687)","(0.22118934141352337, -0.11756329429624963)","(0.26360966671104247, -0.1763222684446957)","(0.30752439211671456, -0.26082772946115645)","(0.35388765234913366, -0.39529313971822855)","(0.42500507849358166, -0.8202349566502392)",0.008814000058919191
5.5020415,"(0.0, 0.0)","(0.03213834199254126, -0.002365654067772639)","(0.06638268351844982, -0.00997581631165096)","(0.10256624867415313, -0.02375719099145636)","(0.14051974477091886, -0.0449463797711768)","(0.18007887610824294, -0.07530340363086037)","(0.22110028916598398, -0.11753975347009692)","(0.2635021398363771, -0.17629084314934096)","(0.30739593113878433, -0.26079018164299345)","(0.35373263906106694, -0.39526081539273805)","(0.42477890829537157, -0.8203421483585731)",0.00682290003169328
5.5080409999999995,"(0.0, 0.0)","(0.03212536111194182, -0.00236505890351656)","(0.06635606153043361, -0.00997337480169585)","(0.1025252943181086, -0.023751562144067803)","(0.1404637095343512, -0.04493614939587803)","(0.18000690679947434, -0.07528714326983986)","(0.2210113335765579, -0.11751619345054082)","(0.263394734086984, -0.17625938251841913)","(0.307267623346892, -0.26075256918802775)","(0.3535778276479138, -0.39522837125285704)","(0.424553087410873, -0.8204491389519999)",0.008672700030729175
5.514040499999999,"(0.0, 0.0)","(0.03211239395867375, -0.0023644636132386285)","(0.06632946741427258, -0.009970932595224196)","(0.10248438268211779, -0.023745931207662076)","(0.14040773296345205, -0.04492591414546458)","(0.17993501377451543, -0.07527087292236197)","(0.22092247447447394, -0.11749261438033577)","(0.26328744923391495, -0.17622788677114723)","(0.3071394684265882, -0.2607148924209261)","(0.3534232176556089, -0.3951958077558863)","(0.4243276149743826, -0.8205559290729959)",0.008912599994800985
5.520039999999999,"(0.0, 0.0)","(0.03209944051071186, -0.0023638681993500567)","(0.0663029011256983, -0.009968489702782283)","(0.10244351369813776, -0.02374029820826092)","(0.14035181496311877, -0.04491567407090371)","(0.17986319690544844, -0.07525459267674321)","(0.2208337116895128, -0.11746901640170519)","(0.26318028504899177, -0.17619635612599444)","(0.30701146606451263, -0.26067715166538374)","(0.3532688086316732, -0.3951631253580394)","(0.4241024901231061, -0.8206625193465489)",0.009724000003188848
